P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,Param_12,Sig_RA,Sig_Dec,Sig_FR
306.4901976307809,885.4476092397472,1249.1373517280094,1550.4563809137553,8059.351535526286,1191.041185418187,0.005755727539735826,0.36757846303445607,0.09291790349100346,0.011323700008772284,0.0010170614665746384,0.08192522479721123,1.4014419919099856,0.16585010169419878,1.2583075642947315
268.67745337756435,920.6920551739097,1311.4306561865437,1623.856057586796,7942.913179562749,1227.4335871070625,0.005877117119413382,0.3569147094840205,0.08864878993279143,0.011727891519998234,0.0009950714207134295,0.07473357235588271,1.4288728902923542,0.15976068385006734,1.297833276233111
265.1099993931422,884.9327815574223,1276.585575794542,1558.339742195495,7928.522259440431,1206.3839010734555,0.005824940799439368,0.36938157191065935,0.09230787090825475,0.011403367264115585,0.0010452916743590628,0.0799618901986277,1.4020991522688442,0.16247968960183512,1.2605046448208999
262.6240931480738,905.0333502015217,1309.3030931189496,1614.3408502564544,7936.612811753794,1224.8776045834788,0.0058353146196972955,0.3487004766990478,0.09223062063276202,0.011605259996156235,0.0010572531734172118,0.07530723964699612,291.0360626088477,10.66252677059904,334.26337881423404
267.6155142684571,892.3615325685922,1278.6658712993822,1564.4177277678182,7931.511365369745,1208.1398115660634,0.005843226650041188,0.3721633468466615,0.09077004166985689,0.011463134086192182,0.0010190695481666614,0.07954979526844941,1.4018623712733274,0.16208157905666523,1.2602919402345552
256.6879874467429,905.6688047199673,1350.7971834190726,1610.4110111668074,7898.3910928175865,1243.566124725935,0.005889178531565944,0.36428959570380703,0.08749449785952909,0.011677447679522047,0.0010437804160893572,0.07386610063659482,1.397960497419045,0.15786434778071143,1.252321157211817
247.96711857526066,914.4050381082643,1409.0227670103368,1638.8553107548296,7866.178997909425,1271.6797603694113,0.005934108715937185,0.3636819325419032,0.08403561318910896,0.011835845756195763,0.0010558166148031318,0.0698005429417165,1.3997327622171578,0.15501019186356466,1.2521991007777484
255.51490554401772,906.5417266107013,1325.0495442741997,1611.014138850571,8023.289069110899,1239.8387770099014,0.005901968495875424,0.36318941246027425,0.08849849346829114,0.011669755080683703,0.0010394219639345802,0.0744447637591934,1.4297502230559098,0.15904763011283013,1.2981606572308604
268.3613867432907,894.0935710493682,1286.0508627515042,1573.6028258207289,7890.739581298565,1208.8843369299075,0.005826386522824193,0.3655030917576427,0.09154720844662703,0.01147681510191376,0.0010300175525181665,0.07886591430327464,1.4004232559327432,0.1618946657058069,1.2581562691355177
299.1439700344039,877.479735983716,1242.3550411887138,1564.0543900940647,8128.012533907438,1155.132601894122,0.005688718776285322,0.3678958073198379,0.09413566051867485,0.011199253494840754,0.0010099002598368528,0.08421274937499873,76.45452690586197,3.2061120774975205,88.07646246593403
250.76259422209355,905.9553586371599,1319.9307990180412,1593.3874168689931,7854.332130407509,1243.267278585392,0.005912862554557847,0.36357151951647954,0.08922372442760715,0.011668545724165274,0.001041951236678574,0.0748705931490625,1.4004827986188524,0.1588603243985912,1.2560577345619874
268.7861378866543,926.3355204221821,1329.523342366907,1489.919477015343,7899.859689559626,1229.110445621006,0.005864996167278981,0.3733818080926984,0.09123176529309718,0.011765721921750322,0.0010474950107333008,0.07352779350394786,1.399676571867922,0.15916543801548244,1.256197790343531
267.24917121622104,920.5180595045357,1329.1403421985856,1585.4888501619857,7938.257645416143,1231.5533364177113,0.0058725399899778406,0.36230066455116117,0.08905391061535149,0.011739831952909369,0.0010214551455396742,0.07385349311590259,1.3958787560625958,0.1587503620212165,1.2498533861290502
268.3187571277605,938.3106984780923,1355.4177254006072,1599.0634041452313,7943.125338403999,1244.138054089839,0.005896339585247077,0.3587602108714121,0.08742693046889985,0.011908064297306259,0.0010095368811299799,0.07079929457454004,1.395758621789555,0.15696211814888172,1.2482391014838496
264.86086348412334,920.7475028116161,1339.852022377283,1585.1851439858979,7937.204201659205,1235.7971330123994,0.005863106295243669,0.3572850336192841,0.09003455465358984,0.011754220166018452,0.0010460884938926283,0.07280717126376265,1.3959536394826655,0.15834889973303007,1.249280825170317
219.04795776402318,933.5447417357725,1384.4996537235347,1604.9346180186517,7789.006142524815,1260.3550837593102,0.0059685018648003366,0.36015434586229433,0.08740613469287434,0.011965407602979383,0.001052934413370983,0.06891206614609274,1.4066255506290677,0.15708902549502324,1.2591484383484957
284.6296376640915,897.4718923637536,1282.9779272268906,1564.0759401899795,7991.765187275918,1208.3696600034677,0.005808921121001953,0.36572243374141566,0.09153996129147118,0.011484126907324059,0.0010260297032737245,0.0786719351344316,1.3977509591454886,0.1622532913559525,1.2539426169170107
190.2342955091824,952.7691793749145,1388.760712174787,1661.700040435439,7830.903600445823,1272.6269050776446,0.006000800033809914,0.3625203557834842,0.0893628574279314,0.01226992719829298,0.0010443029593148788,0.07032274284978998,1.413626077608986,0.15826985045194564,1.2646196661318194
293.60708783920506,891.2077507688057,1284.929715924493,1543.2344770201228,7968.064077208695,1205.4052096196879,0.0058019318668838474,0.36459406956240814,0.09062361212417745,0.011381682805438546,0.0010303815141563819,0.07776917396553848,1.3970840257662211,0.16210402014808242,1.253255382166206
